Request id,Pickup point,Status,Request timestamp,Request Date,Request hour,Time Slot,Drop timestamp
6329,City,Trip Completed,15-07-2016 18:43,15-07-2016,18,Evening,15-07-2016 19:36
2779,Airport,Trip Completed,13-07-2016 04:46,13-07-2016,4,Early Morning,13-07-2016 05:41
4216,Airport,Trip Completed,14-07-2016 05:38,14-07-2016,5,Early Morning,14-07-2016 06:36
4711,Airport,Trip Completed,14-07-2016 13:18,14-07-2016,13,Afternoon,14-07-2016 13:56
4825,City,Trip Completed,14-07-2016 17:22,14-07-2016,17,Evening,14-07-2016 18:17
6175,City,Trip Completed,15-07-2016 16:55,15-07-2016,16,Evening,15-07-2016 17:49
2445,City,Trip Completed,12-07-2016 20:18,12-07-2016,20,Night,12-07-2016 21:04
2714,Airport,Trip Completed,13-07-2016 01:52,13-07-2016,1,Late Night,13-07-2016 02:51
3089,Airport,Trip Completed,13-07-2016 08:11,13-07-2016,8,Morning,13-07-2016 08:53
3462,Airport,Trip Completed,13-07-2016 17:10,13-07-2016,17,Evening,13-07-2016 17:52
4462,Airport,Trip Completed,14-07-2016 08:40,14-07-2016,8,Morning,14-07-2016 09:22
4698,City,Trip Completed,14-07-2016 13:07,14-07-2016,13,Afternoon,14-07-2016 14:13
5098,Airport,Trip Completed,14-07-2016 19:50,14-07-2016,19,Evening,14-07-2016 20:27
6711,City,Trip Completed,15-07-2016 23:07,15-07-2016,23,Night,16-07-2016 00:11
146,Airport,Trip Completed,11-07-2016 05:29,11-07-2016,5,Early Morning,11-07-2016 06:08
652,Airport,Trip Completed,11-07-2016 12:43,11-07-2016,12,Afternoon,11-07-2016 13:29
1947,Airport,Trip Completed,12-07-2016 11:33,12-07-2016,11,Morning,12-07-2016 12:09
2236,Airport,Trip Completed,12-07-2016 18:16,12-07-2016,18,Evening,12-07-2016 19:07
3393,City,Trip Completed,13-07-2016 14:42,13-07-2016,14,Afternoon,13-07-2016 15:58
4577,Airport,Trip Completed,14-07-2016 09:54,14-07-2016,9,Morning,14-07-2016 10:58
4932,City,Trip Completed,14-07-2016 18:17,14-07-2016,18,Evening,14-07-2016 18:53
5419,City,Trip Completed,15-07-2016 02:01,15-07-2016,2,Late Night,15-07-2016 02:34
5766,City,Trip Completed,15-07-2016 08:19,15-07-2016,8,Morning,15-07-2016 09:18
6261,Airport,Trip Completed,15-07-2016 18:07,15-07-2016,18,Evening,15-07-2016 19:07
800,Airport,Trip Completed,11-07-2016 17:13,11-07-2016,17,Evening,11-07-2016 17:56
1484,Airport,Trip Completed,12-07-2016 05:19,12-07-2016,5,Early Morning,12-07-2016 05:55
1989,Airport,Trip Completed,12-07-2016 12:30,12-07-2016,12,Afternoon,12-07-2016 13:01
3850,Airport,Trip Completed,13-07-2016 21:27,13-07-2016,21,Night,13-07-2016 22:05
4441,City,Trip Completed,14-07-2016 08:32,14-07-2016,8,Morning,14-07-2016 09:19
4783,Airport,Trip Completed,14-07-2016 16:34,14-07-2016,16,Evening,14-07-2016 17:21
392,Airport,Trip Completed,11-07-2016 08:23,11-07-2016,8,Morning,11-07-2016 09:10
653,City,Trip Completed,11-07-2016 12:47,11-07-2016,12,Afternoon,11-07-2016 13:53
1283,City,Trip Completed,11-07-2016 22:09,11-07-2016,22,Night,11-07-2016 23:18
1860,City,Trip Completed,12-07-2016 09:55,12-07-2016,9,Morning,12-07-2016 10:32
1910,Airport,Trip Completed,12-07-2016 10:41,12-07-2016,10,Morning,12-07-2016 11:27
2259,Airport,Trip Completed,12-07-2016 18:30,12-07-2016,18,Evening,12-07-2016 19:36
2752,Airport,Trip Completed,13-07-2016 03:37,13-07-2016,3,Late Night,13-07-2016 04:19
3385,City,Trip Completed,13-07-2016 14:33,13-07-2016,14,Afternoon,13-07-2016 15:21
4915,Airport,Trip Completed,14-07-2016 18:12,14-07-2016,18,Evening,14-07-2016 19:07
5957,Airport,Trip Completed,15-07-2016 10:46,15-07-2016,10,Morning,15-07-2016 11:26
5992,City,Trip Completed,15-07-2016 11:54,15-07-2016,11,Morning,15-07-2016 12:39
6160,Airport,Trip Completed,15-07-2016 16:30,15-07-2016,16,Evening,15-07-2016 17:39
21,Airport,Trip Completed,11-07-2016 01:29,11-07-2016,1,Late Night,11-07-2016 02:05
106,City,Trip Completed,11-07-2016 05:06,11-07-2016,5,Early Morning,11-07-2016 05:38
512,Airport,Trip Completed,11-07-2016 09:47,11-07-2016,9,Morning,11-07-2016 10:55
760,City,Trip Completed,11-07-2016 16:16,11-07-2016,16,Evening,11-07-2016 16:54
1098,City,Trip Completed,11-07-2016 20:15,11-07-2016,20,Night,11-07-2016 21:03
1314,Airport,Trip Completed,11-07-2016 22:44,11-07-2016,22,Night,11-07-2016 23:51
2746,Airport,Trip Completed,13-07-2016 03:14,13-07-2016,3,Late Night,13-07-2016 04:00
3140,Airport,Trip Completed,13-07-2016 08:48,13-07-2016,8,Morning,13-07-2016 09:41
3314,City,Trip Completed,13-07-2016 12:06,13-07-2016,12,Afternoon,13-07-2016 12:50
4157,Airport,Trip Completed,14-07-2016 05:04,14-07-2016,5,Early Morning,14-07-2016 05:32
5340,Airport,Trip Completed,14-07-2016 22:32,14-07-2016,22,Night,14-07-2016 23:44
6257,Airport,Trip Completed,15-07-2016 18:03,15-07-2016,18,Evening,15-07-2016 19:04
564,Airport,Trip Completed,11-07-2016 10:20,11-07-2016,10,Morning,11-07-2016 11:23
1271,Airport,Trip Completed,11-07-2016 22:00,11-07-2016,22,Night,11-07-2016 22:38
1647,Airport,Trip Completed,12-07-2016 07:13,12-07-2016,7,Early Morning,12-07-2016 07:51
2767,Airport,Trip Completed,13-07-2016 04:07,13-07-2016,4,Early Morning,13-07-2016 04:59
3646,Airport,Trip Completed,13-07-2016 19:11,13-07-2016,19,Evening,13-07-2016 19:48
4865,Airport,Trip Completed,14-07-2016 17:37,14-07-2016,17,Evening,14-07-2016 18:57
6055,Airport,Trip Completed,15-07-2016 13:35,15-07-2016,13,Afternoon,15-07-2016 14:32
6679,Airport,Trip Completed,15-07-2016 22:26,15-07-2016,22,Night,15-07-2016 23:08
283,Airport,Trip Completed,11-07-2016 07:01,11-07-2016,7,Early Morning,11-07-2016 07:32
489,City,Trip Completed,11-07-2016 09:29,11-07-2016,9,Morning,11-07-2016 10:21
1559,Airport,Trip Completed,12-07-2016 06:09,12-07-2016,6,Early Morning,12-07-2016 06:53
2545,Airport,Trip Completed,12-07-2016 21:20,12-07-2016,21,Night,12-07-2016 21:53
3333,City,Trip Completed,13-07-2016 12:35,13-07-2016,12,Afternoon,13-07-2016 13:41
4037,Airport,Trip Completed,14-07-2016 00:32,14-07-2016,0,Late Night,14-07-2016 01:17
4578,Airport,Trip Completed,14-07-2016 09:59,14-07-2016,9,Morning,14-07-2016 11:03
4664,City,Trip Completed,14-07-2016 12:23,14-07-2016,12,Afternoon,14-07-2016 12:58
4756,City,Trip Completed,14-07-2016 15:20,14-07-2016,15,Afternoon,14-07-2016 16:23
5843,Airport,Trip Completed,15-07-2016 09:10,15-07-2016,9,Morning,15-07-2016 09:36
6045,City,Trip Completed,15-07-2016 13:19,15-07-2016,13,Afternoon,15-07-2016 14:00
6735,Airport,Trip Completed,15-07-2016 23:35,15-07-2016,23,Night,16-07-2016 00:11
335,City,Trip Completed,11-07-2016 07:39,11-07-2016,7,Early Morning,11-07-2016 08:23
558,City,Trip Completed,11-07-2016 10:15,11-07-2016,10,Morning,11-07-2016 11:12
844,City,Trip Completed,11-07-2016 17:38,11-07-2016,17,Evening,11-07-2016 18:48
1186,City,Trip Completed,11-07-2016 21:05,11-07-2016,21,Night,11-07-2016 22:16
1705,City,Trip Completed,12-07-2016 08:08,12-07-2016,8,Morning,12-07-2016 09:00
2469,Airport,Trip Completed,12-07-2016 20:43,12-07-2016,20,Night,12-07-2016 21:35
2975,Airport,Trip Completed,13-07-2016 06:53,13-07-2016,6,Early Morning,13-07-2016 08:04
3641,City,Trip Completed,13-07-2016 19:04,13-07-2016,19,Evening,13-07-2016 20:04
4476,Airport,Trip Completed,14-07-2016 08:50,14-07-2016,8,Morning,14-07-2016 09:38
4969,City,Trip Completed,14-07-2016 18:41,14-07-2016,18,Evening,14-07-2016 19:09
5737,City,Trip Completed,15-07-2016 07:49,15-07-2016,7,Early Morning,15-07-2016 08:58
6102,City,Trip Completed,15-07-2016 14:57,15-07-2016,14,Afternoon,15-07-2016 15:30
6721,City,Trip Completed,15-07-2016 23:23,15-07-2016,23,Night,16-07-2016 00:18
11,City,Trip Completed,11-07-2016 01:00,11-07-2016,1,Late Night,11-07-2016 01:53
519,City,Trip Completed,11-07-2016 09:43,11-07-2016,9,Morning,11-07-2016 10:54
1994,Airport,Trip Completed,12-07-2016 12:49,12-07-2016,12,Afternoon,12-07-2016 13:48
2483,Airport,Trip Completed,12-07-2016 20:46,12-07-2016,20,Night,12-07-2016 21:53
2635,City,Trip Completed,12-07-2016 22:26,12-07-2016,22,Night,12-07-2016 23:33
3545,City,Trip Completed,13-07-2016 18:00,13-07-2016,18,Evening,13-07-2016 18:38
4730,City,Trip Completed,14-07-2016 14:12,14-07-2016,14,Afternoon,14-07-2016 15:25
4976,Airport,Trip Completed,14-07-2016 18:46,14-07-2016,18,Evening,14-07-2016 19:33
5789,Airport,Trip Completed,15-07-2016 08:32,15-07-2016,8,Morning,15-07-2016 09:15
6030,Airport,Trip Completed,15-07-2016 12:54,15-07-2016,12,Afternoon,15-07-2016 14:03
6616,Airport,Trip Completed,15-07-2016 21:51,15-07-2016,21,Night,15-07-2016 22:20
165,Airport,Trip Completed,11-07-2016 05:39,11-07-2016,5,Early Morning,11-07-2016 06:11
1706,City,Trip Completed,12-07-2016 08:11,12-07-2016,8,Morning,12-07-2016 09:12
1821,Airport,Trip Completed,12-07-2016 09:31,12-07-2016,9,Morning,12-07-2016 10:36
2629,City,Trip Completed,12-07-2016 22:13,12-07-2016,22,Night,12-07-2016 22:51
5227,Airport,Trip Completed,14-07-2016 21:02,14-07-2016,21,Night,14-07-2016 22:19
5374,City,Trip Completed,14-07-2016 23:40,14-07-2016,23,Night,15-07-2016 00:46
5823,City,Trip Completed,15-07-2016 08:56,15-07-2016,8,Morning,15-07-2016 10:07
6007,City,Trip Completed,15-07-2016 12:15,15-07-2016,12,Afternoon,15-07-2016 13:03
6736,Airport,Trip Completed,15-07-2016 23:36,15-07-2016,23,Night,16-07-2016 00:20
590,City,Trip Completed,11-07-2016 11:20,11-07-2016,11,Morning,11-07-2016 12:10
779,Airport,Trip Completed,11-07-2016 16:40,11-07-2016,16,Evening,11-07-2016 17:14
1085,City,Trip Completed,11-07-2016 20:03,11-07-2016,20,Night,11-07-2016 20:58
1435,City,Trip Completed,12-07-2016 04:46,12-07-2016,4,Early Morning,12-07-2016 05:55
2007,City,Trip Completed,12-07-2016 13:24,12-07-2016,13,Afternoon,12-07-2016 14:24
2381,City,Trip Completed,12-07-2016 19:41,12-07-2016,19,Evening,12-07-2016 20:53
2912,Airport,Trip Completed,13-07-2016 06:13,13-07-2016,6,Early Morning,13-07-2016 06:47
3453,Airport,Trip Completed,13-07-2016 16:56,13-07-2016,16,Evening,13-07-2016 18:07
4180,Airport,Trip Completed,14-07-2016 05:18,14-07-2016,5,Early Morning,14-07-2016 05:52
5122,City,Trip Completed,14-07-2016 20:04,14-07-2016,20,Night,14-07-2016 20:53
5531,Airport,Trip Completed,15-07-2016 05:23,15-07-2016,5,Early Morning,15-07-2016 06:26
6582,City,Trip Completed,15-07-2016 21:22,15-07-2016,21,Night,15-07-2016 22:06
406,Airport,Trip Completed,11-07-2016 08:36,11-07-2016,8,Morning,11-07-2016 09:34
740,Airport,Trip Completed,11-07-2016 15:35,11-07-2016,15,Afternoon,11-07-2016 16:15
1312,City,Trip Completed,11-07-2016 22:48,11-07-2016,22,Night,11-07-2016 23:37
1540,Airport,Trip Completed,12-07-2016 06:04,12-07-2016,6,Early Morning,12-07-2016 06:55
1962,City,Trip Completed,12-07-2016 11:59,12-07-2016,11,Morning,12-07-2016 13:01
2173,Airport,Trip Completed,12-07-2016 17:34,12-07-2016,17,Evening,12-07-2016 18:33
3375,City,Trip Completed,13-07-2016 14:12,13-07-2016,14,Afternoon,13-07-2016 14:55
3540,City,Trip Completed,13-07-2016 17:58,13-07-2016,17,Evening,13-07-2016 18:29
4671,City,Trip Completed,14-07-2016 12:29,14-07-2016,12,Afternoon,14-07-2016 13:28
5336,Airport,Trip Completed,14-07-2016 22:25,14-07-2016,22,Night,14-07-2016 23:41
5734,City,Trip Completed,15-07-2016 07:44,15-07-2016,7,Early Morning,15-07-2016 08:53
197,City,Trip Completed,11-07-2016 06:00,11-07-2016,6,Early Morning,11-07-2016 06:49
819,Airport,Trip Completed,11-07-2016 17:29,11-07-2016,17,Evening,11-07-2016 18:12
1527,Airport,Trip Completed,12-07-2016 05:52,12-07-2016,5,Early Morning,12-07-2016 07:07
3229,Airport,Trip Completed,13-07-2016 09:54,13-07-2016,9,Morning,13-07-2016 11:06
4638,City,Trip Completed,14-07-2016 11:38,14-07-2016,11,Morning,14-07-2016 12:38
5075,City,Trip Completed,14-07-2016 19:45,14-07-2016,19,Evening,14-07-2016 20:25
5455,City,Trip Completed,15-07-2016 03:47,15-07-2016,3,Late Night,15-07-2016 04:53
5738,City,Trip Completed,15-07-2016 07:53,15-07-2016,7,Early Morning,15-07-2016 08:20
6167,Airport,Trip Completed,15-07-2016 16:43,15-07-2016,16,Evening,15-07-2016 17:24
220,Airport,Trip Completed,11-07-2016 06:11,11-07-2016,6,Early Morning,11-07-2016 06:55
909,Airport,Trip Completed,11-07-2016 18:16,11-07-2016,18,Evening,11-07-2016 19:07
1306,Airport,Trip Completed,11-07-2016 22:39,11-07-2016,22,Night,11-07-2016 23:46
2998,City,Trip Completed,13-07-2016 07:16,13-07-2016,7,Early Morning,13-07-2016 07:45
3415,City,Trip Completed,13-07-2016 15:28,13-07-2016,15,Afternoon,13-07-2016 16:37
3789,City,Trip Completed,13-07-2016 20:49,13-07-2016,20,Night,13-07-2016 21:41
4227,Airport,Trip Completed,14-07-2016 05:49,14-07-2016,5,Early Morning,14-07-2016 06:53
6490,City,Trip Completed,15-07-2016 20:29,15-07-2016,20,Night,15-07-2016 21:17
6712,Airport,Trip Completed,15-07-2016 23:02,15-07-2016,23,Night,15-07-2016 23:43
583,Airport,Trip Completed,11-07-2016 11:08,11-07-2016,11,Morning,11-07-2016 11:58
772,City,Trip Completed,11-07-2016 16:25,11-07-2016,16,Evening,11-07-2016 17:36
1142,City,Trip Completed,11-07-2016 20:42,11-07-2016,20,Night,11-07-2016 21:40
1436,City,Trip Completed,12-07-2016 04:46,12-07-2016,4,Early Morning,12-07-2016 05:22
1986,City,Trip Completed,12-07-2016 12:32,12-07-2016,12,Afternoon,12-07-2016 13:05
2508,Airport,Trip Completed,12-07-2016 21:04,12-07-2016,21,Night,12-07-2016 22:00
2788,City,Trip Completed,13-07-2016 04:49,13-07-2016,4,Early Morning,13-07-2016 05:56
2956,Airport,Trip Completed,13-07-2016 06:42,13-07-2016,6,Early Morning,13-07-2016 07:35
4518,City,Trip Completed,14-07-2016 09:18,14-07-2016,9,Morning,14-07-2016 10:20
4681,City,Trip Completed,14-07-2016 12:47,14-07-2016,12,Afternoon,14-07-2016 13:22
5041,City,Trip Completed,14-07-2016 19:20,14-07-2016,19,Evening,14-07-2016 20:21
6176,City,Trip Completed,15-07-2016 16:55,15-07-2016,16,Evening,15-07-2016 17:44
542,Airport,Trip Completed,11-07-2016 10:06,11-07-2016,10,Morning,11-07-2016 11:02
605,Airport,Trip Completed,11-07-2016 11:42,11-07-2016,11,Morning,11-07-2016 12:31
1908,Airport,Trip Completed,12-07-2016 10:35,12-07-2016,10,Morning,12-07-2016 11:40
3662,City,Trip Completed,13-07-2016 19:19,13-07-2016,19,Evening,13-07-2016 20:20
4254,City,Trip Completed,14-07-2016 06:06,14-07-2016,6,Early Morning,14-07-2016 07:12
5337,City,Trip Completed,14-07-2016 22:21,14-07-2016,22,Night,14-07-2016 23:23
5430,City,Trip Completed,15-07-2016 02:35,15-07-2016,2,Late Night,15-07-2016 03:25
6630,Airport,Trip Completed,15-07-2016 21:58,15-07-2016,21,Night,15-07-2016 22:50
297,Airport,Trip Completed,11-07-2016 07:13,11-07-2016,7,Early Morning,11-07-2016 07:43
501,City,Trip Completed,11-07-2016 09:37,11-07-2016,9,Morning,11-07-2016 10:10
826,City,Trip Completed,11-07-2016 17:32,11-07-2016,17,Evening,11-07-2016 18:39
2339,City,Trip Completed,12-07-2016 19:19,12-07-2016,19,Evening,12-07-2016 20:12
3025,City,Trip Completed,13-07-2016 07:32,13-07-2016,7,Early Morning,13-07-2016 08:45
4803,City,Trip Completed,14-07-2016 17:02,14-07-2016,17,Evening,14-07-2016 18:17
5893,City,Trip Completed,15-07-2016 09:42,15-07-2016,9,Morning,15-07-2016 10:18
876,Airport,Trip Completed,11-07-2016 17:58,11-07-2016,17,Evening,11-07-2016 18:33
1318,City,Trip Completed,11-07-2016 22:51,11-07-2016,22,Night,11-07-2016 23:45
1477,Airport,Trip Completed,12-07-2016 05:16,12-07-2016,5,Early Morning,12-07-2016 06:13
2084,Airport,Trip Completed,12-07-2016 15:46,12-07-2016,15,Afternoon,12-07-2016 16:40
2354,Airport,Trip Completed,12-07-2016 19:25,12-07-2016,19,Evening,12-07-2016 20:09
3407,Airport,Trip Completed,13-07-2016 15:24,13-07-2016,15,Afternoon,13-07-2016 16:34
3703,Airport,Trip Completed,13-07-2016 19:42,13-07-2016,19,Evening,13-07-2016 20:50
4085,Airport,Trip Completed,14-07-2016 02:42,14-07-2016,2,Late Night,14-07-2016 03:28
4625,City,Trip Completed,14-07-2016 11:04,14-07-2016,11,Morning,14-07-2016 12:14
4866,City,Trip Completed,14-07-2016 17:35,14-07-2016,17,Evening,14-07-2016 18:27
1278,City,Trip Completed,11-07-2016 22:03,11-07-2016,22,Night,11-07-2016 23:05
2037,City,Trip Completed,12-07-2016 14:13,12-07-2016,14,Afternoon,12-07-2016 15:04
2567,Airport,Trip Completed,12-07-2016 21:37,12-07-2016,21,Night,12-07-2016 22:26
2829,City,Trip Completed,13-07-2016 05:20,13-07-2016,5,Early Morning,13-07-2016 06:17
2918,Airport,Trip Completed,13-07-2016 06:20,13-07-2016,6,Early Morning,13-07-2016 07:01
3362,Airport,Trip Completed,13-07-2016 13:37,13-07-2016,13,Afternoon,13-07-2016 14:36
5615,City,Trip Completed,15-07-2016 06:27,15-07-2016,6,Early Morning,15-07-2016 07:32
2008,Airport,Trip Completed,12-07-2016 13:23,12-07-2016,13,Afternoon,12-07-2016 14:28
3031,Airport,Trip Completed,13-07-2016 07:32,13-07-2016,7,Early Morning,13-07-2016 08:28
3500,Airport,Trip Completed,13-07-2016 17:31,13-07-2016,17,Evening,13-07-2016 18:11
5079,City,Trip Completed,14-07-2016 19:40,14-07-2016,19,Evening,14-07-2016 20:16
5967,City,Trip Completed,15-07-2016 10:56,15-07-2016,10,Morning,15-07-2016 11:55
6375,City,Trip Completed,15-07-2016 19:10,15-07-2016,19,Evening,15-07-2016 20:24
1551,City,Trip Completed,12-07-2016 06:10,12-07-2016,6,Early Morning,12-07-2016 06:54
2041,City,Trip Completed,12-07-2016 14:24,12-07-2016,14,Afternoon,12-07-2016 15:13
2666,City,Trip Completed,12-07-2016 23:40,12-07-2016,23,Night,13-07-2016 00:22
3348,City,Trip Completed,13-07-2016 13:12,13-07-2016,13,Afternoon,13-07-2016 14:05
3518,Airport,Trip Completed,13-07-2016 17:45,13-07-2016,17,Evening,13-07-2016 18:22
4205,City,Trip Completed,14-07-2016 05:35,14-07-2016,5,Early Morning,14-07-2016 06:38
6346,Airport,Trip Completed,15-07-2016 18:48,15-07-2016,18,Evening,15-07-2016 19:37
6433,City,Trip Completed,15-07-2016 19:52,15-07-2016,19,Evening,15-07-2016 20:26
1471,City,Trip Completed,12-07-2016 05:09,12-07-2016,5,Early Morning,12-07-2016 06:01
1808,Airport,Trip Completed,12-07-2016 09:13,12-07-2016,9,Morning,12-07-2016 10:30
2017,City,Trip Completed,12-07-2016 13:43,12-07-2016,13,Afternoon,12-07-2016 14:22
4483,City,Trip Completed,14-07-2016 08:49,14-07-2016,8,Morning,14-07-2016 09:21
4639,Airport,Trip Completed,14-07-2016 11:31,14-07-2016,11,Morning,14-07-2016 12:10
4901,Airport,Trip Completed,14-07-2016 18:02,14-07-2016,18,Evening,14-07-2016 18:31
5357,City,Trip Completed,14-07-2016 23:09,14-07-2016,23,Night,15-07-2016 00:05
6214,Airport,Trip Completed,15-07-2016 17:35,15-07-2016,17,Evening,15-07-2016 18:32
575,Airport,Trip Completed,11-07-2016 10:59,11-07-2016,10,Morning,11-07-2016 11:51
753,Airport,Trip Completed,11-07-2016 15:58,11-07-2016,15,Afternoon,11-07-2016 17:05
999,City,Trip Completed,11-07-2016 19:06,11-07-2016,19,Evening,11-07-2016 20:20
1534,Airport,Trip Completed,12-07-2016 05:59,12-07-2016,5,Early Morning,12-07-2016 06:58
1773,Airport,Trip Completed,12-07-2016 08:57,12-07-2016,8,Morning,12-07-2016 10:03
1890,City,Trip Completed,12-07-2016 10:08,12-07-2016,10,Morning,12-07-2016 11:16
2609,Airport,Trip Completed,12-07-2016 22:00,12-07-2016,22,Night,12-07-2016 22:56
2864,City,Trip Completed,13-07-2016 05:43,13-07-2016,5,Early Morning,13-07-2016 06:10
3134,City,Trip Completed,13-07-2016 08:40,13-07-2016,8,Morning,13-07-2016 09:52
3302,City,Trip Completed,13-07-2016 11:41,13-07-2016,11,Morning,13-07-2016 12:37
3999,Airport,Trip Completed,13-07-2016 23:40,13-07-2016,23,Night,14-07-2016 00:44
4450,City,Trip Completed,14-07-2016 08:30,14-07-2016,8,Morning,14-07-2016 09:07
6376,City,Trip Completed,15-07-2016 19:12,15-07-2016,19,Evening,15-07-2016 20:13
6622,Airport,Trip Completed,15-07-2016 21:46,15-07-2016,21,Night,15-07-2016 22:39
87,City,Trip Completed,11-07-2016 04:46,11-07-2016,4,Early Morning,11-07-2016 05:26
859,City,Trip Completed,11-07-2016 17:49,11-07-2016,17,Evening,11-07-2016 18:45
1170,City,Trip Completed,11-07-2016 20:55,11-07-2016,20,Night,11-07-2016 21:28
2511,City,Trip Completed,12-07-2016 21:07,12-07-2016,21,Night,12-07-2016 22:15
3427,Airport,Trip Completed,13-07-2016 15:52,13-07-2016,15,Afternoon,13-07-2016 16:56
5385,Airport,Trip Completed,14-07-2016 00:07,14-07-2016,0,Late Night,14-07-2016 00:44
4643,Airport,Trip Completed,14-07-2016 11:41,14-07-2016,11,Morning,14-07-2016 12:32
4850,Airport,Trip Completed,14-07-2016 17:34,14-07-2016,17,Evening,14-07-2016 18:07
5689,City,Trip Completed,15-07-2016 07:21,15-07-2016,7,Early Morning,15-07-2016 07:59
600,City,Trip Completed,11-07-2016 11:38,11-07-2016,11,Morning,11-07-2016 12:47
2053,Airport,Trip Completed,12-07-2016 14:50,12-07-2016,14,Afternoon,12-07-2016 15:56
2256,Airport,Trip Completed,12-07-2016 18:25,12-07-2016,18,Evening,12-07-2016 18:53
2947,City,Trip Completed,13-07-2016 06:35,13-07-2016,6,Early Morning,13-07-2016 07:24
3834,City,Trip Completed,13-07-2016 21:21,13-07-2016,21,Night,13-07-2016 22:29
4414,Airport,Trip Completed,14-07-2016 08:08,14-07-2016,8,Morning,14-07-2016 08:57
5901,City,Trip Completed,15-07-2016 09:53,15-07-2016,9,Morning,15-07-2016 11:01
214,City,Trip Completed,11-07-2016 06:13,11-07-2016,6,Early Morning,11-07-2016 06:53
423,City,Trip Completed,11-07-2016 08:36,11-07-2016,8,Morning,11-07-2016 09:21
1138,City,Trip Completed,11-07-2016 20:30,11-07-2016,20,Night,11-07-2016 21:12
1977,Airport,Trip Completed,12-07-2016 12:24,12-07-2016,12,Afternoon,12-07-2016 13:07
2328,City,Trip Completed,12-07-2016 19:12,12-07-2016,19,Evening,12-07-2016 20:01
2990,City,Trip Completed,13-07-2016 07:10,13-07-2016,7,Early Morning,13-07-2016 08:11
3658,Airport,Trip Completed,13-07-2016 19:24,13-07-2016,19,Evening,13-07-2016 20:08
4471,City,Trip Completed,14-07-2016 08:46,14-07-2016,8,Morning,14-07-2016 09:27
4767,Airport,Trip Completed,14-07-2016 15:34,14-07-2016,15,Afternoon,14-07-2016 16:29
